SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-29-2019,Condo/Co-op,701 Pennsylvania Ave #105,San Francisco,CA,94107,1090000,2,2.5,Potrero Hill,1155,,1999,49,944,561,Sold,,,http://www.redfin.com/CA/San-Francisco/701-Pennsylvania-Ave-94107/unit-105/home/147939512,San Francisco MLS,480358,N,Y,37.757359,-122.3928782
PAST SALE,September-17-2018,Condo/Co-op,1158 Sutter #9,San Francisco,CA,94109,1165000,2,2.0,Downtown,1190,,2008,242,979,697,Sold,,,http://www.redfin.com/CA/San-Francisco/1158-Sutter-St-94109/unit-9/home/12442383,San Francisco MLS,474339,N,Y,37.788086,-122.4195891
PAST SALE,November-9-2017,Condo/Co-op,1807 Jones St,San Francisco,CA,94109,1800000,2,2.0,Russian Hill,1562,,1922,554,1152,400,Sold,,,http://www.redfin.com/CA/San-Francisco/1807-Jones-St-94109/home/1180028,San Francisco MLS,461335,N,Y,37.797918,-122.415733
PAST SALE,November-27-2018,Condo/Co-op,1454 California St #3,San Francisco,CA,94109,1371454,2,1.5,Nob Hill,1264,,1909,171,1085,400,Sold,,,http://www.redfin.com/CA/San-Francisco/1454-California-St-94109/unit-3/home/550525,San Francisco MLS,477792,N,Y,37.7911713,-122.4183642
PAST SALE,May-9-2018,Condo/Co-op,1731 Grove,SAN FRANCISCO,CA,94117,1700000,2,2.0,SAN FRANCISCO,1400,,1911,373,1214,300,Sold,,,http://www.redfin.com/CA/San-Francisco/1731-Grove-St-94117/home/1870280,MLSListings,ML81701638,N,Y,37.774781,-122.445008
PAST SALE,May-15-2018,Condo/Co-op,708 Masonic Ave,San Francisco,CA,94117,1350000,2,1.5,North Panhandle,1248,,1914,367,1082,242,Sold,,,http://www.redfin.com/CA/San-Francisco/708-Masonic-Ave-94117/home/864547,San Francisco MLS,469793,N,Y,37.7747083,-122.4459387
PAST SALE,May-9-2018,Condo/Co-op,2040 Fell St #12,San Francisco,CA,94117,1365000,2,1.0,North Panhandle,1593,,1925,373,857,571,Sold,,,http://www.redfin.com/CA/San-Francisco/2040-Fell-St-94117/unit-12/home/1953784,San Francisco MLS,469130,N,Y,37.772597,-122.451587
PAST SALE,October-22-2018,Condo/Co-op,1792 Page St,SAN FRANCISCO,CA,94117,1637000,2,1.0,SAN FRANCISCO,1319,2495,1900,207,1241,200,Sold,,,http://www.redfin.com/CA/San-Francisco/1792-Page-St-94117/home/147222119,MLSListings,ML81724782,N,Y,37.7707656,-122.4502325
PAST SALE,September-12-2018,Condo/Co-op,1327 Church St,San Francisco,CA,94114,1265000,2,1.0,Noe Valley,,,1953,247,,317,Sold,,,http://www.redfin.com/CA/San-Francisco/1327-Church-St-94114/home/146455544,San Francisco MLS,473820,N,Y,37.749677,-122.4270259
PAST SALE,August-22-2018,Condo/Co-op,238 24th Ave,San Francisco,CA,94121,1800000,2,2.0,Lake,1900,,,268,947,250,Sold,,,http://www.redfin.com/CA/San-Francisco/238-24th-Ave-94121/home/12402425,San Francisco MLS,474341,N,Y,37.7850432,-122.4838068
PAST SALE,November-30-2018,Condo/Co-op,369 18th Ave #212,San Francisco,CA,94121,1197250,2,2.0,Central Richmond,1055,,2018,168,1135,488,Sold,,,http://www.redfin.com/CA/San-Francisco/369-18th-Ave-94121/unit-212/home/145386317,San Francisco MLS,469901,N,Y,37.7806384,-122.4774286
PAST SALE,January-23-2019,Condo/Co-op,369 18th Ave #305,San Francisco,CA,94121,1140000,2,2.0,Central Richmond,1045,,2018,114,1091,562,Sold,,,http://www.redfin.com/CA/San-Francisco/369-18th-Ave-94121/unit-305/home/148463413,San Francisco MLS,479469,N,Y,37.7806384,-122.4774286
PAST SALE,November-26-2018,Condo/Co-op,504 46th Ave,San Francisco,CA,94121,1095000,2,2.0,Outer Richmond,1321,,1948,172,829,100,Sold,,,http://www.redfin.com/CA/San-Francisco/504-46th-Ave-94121/home/1306290,San Francisco MLS,476524,N,Y,37.778801,-122.5070626
PAST SALE,,Condo/Co-op,825 La Playa St #121,San Francisco,CA,94121,850000,2,2.0,,1184,,1983,,718,,,,,http://www.redfin.com/CA/San-Francisco/825-La-Playa-St-94121/unit-121/home/1368077,,,N,Y,37.7727441,-122.5102118
PAST SALE,April-25-2018,Condo/Co-op,2966 21st St,San Francisco,CA,94110,1202850,2,1.0,Inner Mission,1149,,1900,387,1047,250,Sold,,,http://www.redfin.com/CA/San-Francisco/2966-21st-St-94110/home/39931435,San Francisco MLS,470248,N,Y,37.757577,-122.413875
PAST SALE,July-19-2017,Condo/Co-op,202 Anderson St,San Francisco,CA,94110,1525000,2,1.5,Bernal Heights,1440,,1907,667,1059,298,Sold,,,http://www.redfin.com/CA/San-Francisco/202-Anderson-St-94110/home/148063405,San Francisco MLS,458405,N,Y,37.7402861,-122.4153246
PAST SALE,April-5-2018,Condo/Co-op,1188 Valencia #503,San Francisco,CA,94110,1500000,2,2.0,Inner Mission,,,2018,407,,510,Sold,,,http://www.redfin.com/CA/San-Francisco/1188-Valencia-St-94110/unit-503/home/145332473,San Francisco MLS,469684,N,Y,37.753974,-122.4209489
PAST SALE,January-23-2019,Condo/Co-op,306 Bartlett St Unit A,San Francisco,CA,94110,1377000,2,2.0,Inner Mission,1220,,1902,114,1129,487,Sold,,,http://www.redfin.com/CA/San-Francisco/306-Bartlett-St-94110/unit-A/home/147103331,San Francisco MLS,480435,N,Y,37.7518591,-122.4198045
PAST SALE,April-25-2019,Condo/Co-op,45 Bartlett St #701,San Francisco,CA,94110,1655000,2,2.0,Inner Mission,1221,,2014,22,1355,737,Sold,,,http://www.redfin.com/CA/San-Francisco/45-Bartlett-St-94110/unit-701/home/109464762,San Francisco MLS,479917,N,Y,37.7559364,-122.419286
PAST SALE,,Condo/Co-op,8 Keystone Way Unit 2A,San Francisco,CA,94127,,2,1.0,,,,1985,,,,Sold,,,http://www.redfin.com/CA/San-Francisco/8-Keystone-Way-94127/unit-2A/home/1993305,San Francisco MLS,,N,Y,37.7256402,-122.4626023
PAST SALE,February-15-2019,Condo/Co-op,3790 16th St,San Francisco,CA,94114,1675000,2,2.0,Corona Heights,1472,,1988,91,1138,200,Sold,,,http://www.redfin.com/CA/San-Francisco/3790-16th-St-94114/home/671810,San Francisco MLS,480659,N,Y,37.7640453,-122.4368041
PAST SALE,July-18-2017,Condo/Co-op,3744 22nd St,San Francisco,CA,94114,1710000,2,1.5,Noe Valley,1266,,1910,668,1351,,Sold,,,http://www.redfin.com/CA/San-Francisco/3744-22nd-St-94114/home/11743323,San Francisco MLS,460464,N,Y,37.754947,-122.430947
PAST SALE,February-11-2019,Condo/Co-op,8100 Oceanview Ter #220,SAN FRANCISCO,CA,94132,750000,2,2.0,SAN FRANCISCO,964,,2002,95,778,497,Sold,,,http://www.redfin.com/CA/San-Francisco/8100-Oceanview-Ter-94132/unit-220/home/2025645,MLSListings,ML81734164,N,Y,37.7104174,-122.4677028
PAST SALE,April-27-2018,Condo/Co-op,700 Illinois St #209,San Francisco,CA,94107,1450209,2,2.5,Central Waterfront,1435,,2002,385,1011,780,Sold,,,http://www.redfin.com/CA/San-Francisco/700-Illinois-St-94107/unit-209/home/12353356,San Francisco MLS,468860,N,Y,37.7629429,-122.3879704
PAST SALE,March-9-2018,Condo/Co-op,23 Sycamore St,San Francisco,CA,94110,1165200,2,1.0,Inner Mission,1121,,1916,434,1039,275,Sold,,,http://www.redfin.com/CA/San-Francisco/23-Sycamore-St-94110/home/52059265,San Francisco MLS,466537,N,Y,37.7625557,-122.4199931
PAST SALE,December-8-2017,Condo/Co-op,1661 18th St,San Francisco,CA,94107,980000,2,2.0,Potrero Hill,1045,,1995,525,938,601,Sold,,,http://www.redfin.com/CA/San-Francisco/1661-18th-St-94107/home/906434,San Francisco MLS,462882,N,Y,37.7622808,-122.399193
PAST SALE,May-31-2018,Condo/Co-op,815 Tennessee St #202,San Francisco,CA,94107,1398000,2,2.0,Central Waterfront,1104,,2018,351,1266,762,Sold,,,http://www.redfin.com/CA/San-Francisco/815-Tennessee-St-94107/unit-202/home/145156671,San Francisco MLS,468551,N,Y,37.7614764,-122.3892934
PAST SALE,October-31-2018,Condo/Co-op,700 Illinois #205,San Francisco,CA,94107,1620000,2,2.5,Central Waterfront,1858,,2002,198,872,857,Sold,,,http://www.redfin.com/CA/San-Francisco/700-Illinois-St-94107/unit-205/home/114068748,San Francisco MLS,477167,N,Y,37.7629429,-122.3879704
PAST SALE,January-9-2019,Condo/Co-op,815 Tennessee St #405,San Francisco,CA,94107,1565000,2,2.0,Central Waterfront,,,2018,128,,745,Sold,,,http://www.redfin.com/CA/San-Francisco/815-Tennessee-St-94107/unit-405/home/146096961,San Francisco MLS,477174,N,Y,37.7614764,-122.3892934
PAST SALE,May-10-2019,Condo/Co-op,3365 20th St #5,San Francisco,CA,94110,1515000,2,2.0,Inner Mission,1269,,2002,7,1194,451,Sold,,,http://www.redfin.com/CA/San-Francisco/3365-20th-St-94110/unit-5/home/12399027,San Francisco MLS,484798,N,Y,37.7586323,-122.4161261
PAST SALE,September-14-2017,Condo/Co-op,557 Fillmore St #4,San Francisco,CA,94117,1020000,2,2.0,Alamo Square,1000,3000,1900,610,1020,446,Sold,,,http://www.redfin.com/CA/San-Francisco/557-Fillmore-St-94117/unit-4/home/1999361,San Francisco MLS,461041,N,Y,37.7745713,-122.4311747
PAST SALE,October-11-2018,Condo/Co-op,865 Corbett Ave #7,SAN FRANCISCO,CA,94131,800000,2,1.0,SAN FRANCISCO,857,6046,1973,218,933,350,Sold,,,http://www.redfin.com/CA/San-Francisco/865-Corbett-Ave-94131/unit-7/home/147585175,MLSListings,ML81717373,N,Y,37.752983,-122.443369
PAST SALE,June-15-2017,Condo/Co-op,2790 19th Ave #2,San Francisco,CA,94132,915000,2,2.0,West Portal,1240,,1979,701,738,754,Sold,,,http://www.redfin.com/CA/San-Francisco/2790-19th-Ave-94132/unit-2/home/22088756,San Francisco MLS,459546,N,Y,37.7360172,-122.4740531
PAST SALE,May-3-2019,Condo/Co-op,2414 Funston Ave,San Francisco,CA,94116,1325000,2,1.0,West Portal,1204,,1940,14,1100,350,Sold,,,http://www.redfin.com/CA/San-Francisco/2414-Funston-Ave-94116/home/28896715,San Francisco MLS,482541,N,Y,37.7430049,-122.468909
PAST SALE,March-2-2018,Condo/Co-op,1467 Dolores St,San Francisco,CA,94110,1751000,2,1.0,Noe Valley,1497,,1924,441,1170,185,Sold,,,http://www.redfin.com/CA/San-Francisco/1467-Dolores-St-94110/home/39933041,San Francisco MLS,466347,N,Y,37.7459859,-122.424403
PAST SALE,March-14-2018,Condo/Co-op,767 Corbett Ave,San Francisco,CA,94131,1250000,2,2.5,Twin Peaks,1207,2274,2000,429,1036,485,Sold,,,http://www.redfin.com/CA/San-Francisco/767-Corbett-Ave-94131/unit-1/home/1047263,Bridge MLS,40808762,N,Y,37.7545496,-122.4421501
PAST SALE,November-20-2018,Condo/Co-op,290 Douglass St,San Francisco,CA,94114,1575290,2,2.0,Eureka Valley/Dolore,1164,,1916,178,1353,200,Sold,,,http://www.redfin.com/CA/San-Francisco/290-Douglass-St-94114/home/1895054,San Francisco MLS,477888,N,Y,37.7592035,-122.4393869
PAST SALE,March-29-2019,Condo/Co-op,401 Harrison St Unit 18C,San Francisco,CA,94105,1788000,2,2.0,South Beach,1334,,2014,49,1340,1248,Sold,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-18C/home/109240383,San Francisco MLS,480734,N,Y,37.7863747,-122.3919931
PAST SALE,August-10-2017,Condo/Co-op,1483 Sutter St #904,San Francisco,CA,94109,1175000,2,2.0,Van Ness/Civic Center,1316,,1993,645,893,741,Sold,,,http://www.redfin.com/CA/San-Francisco/1483-Sutter-St-94109/unit-904/home/1374824,San Francisco MLS,457158,N,Y,37.7867158,-122.4242025
PAST SALE,March-20-2019,Condo/Co-op,4171 26th St,San Francisco,CA,94131,1350000,2,1.0,Noe Valley,1101,,1925,58,1226,300,Sold,,,http://www.redfin.com/CA/San-Francisco/4171-26th-St-94131/home/859549,San Francisco MLS,481139,N,Y,37.7479605,-122.4330565
PAST SALE,January-29-2019,Condo/Co-op,75 Ora Way Unit D302,San Francisco,CA,94131,434313,2,1.0,Diamond Heights,913,,1975,108,476,609,Sold,,,http://www.redfin.com/CA/San-Francisco/75-Ora-Way-94131/unit-D302/home/1786167,San Francisco MLS,474277,N,Y,37.7409065,-122.4368502
